value_type,layer_index,values
layer_pp_dim,6,236.04248046875
layer_pp_dim,6,238.10302734375
layer_pp_dim,6,233.7065887451172
layer_pp_dim,6,245.60450744628906
layer_pp_dim,6,231.0784149169922
layer_pp_dim,6,236.23992919921875
layer_pp_dim,6,236.29913330078125
layer_pp_dim,6,235.88059997558594
layer_pp_dim,6,227.26817321777344
layer_pp_dim,6,236.4800262451172
layer_pp_dim,6,230.3695068359375
layer_pp_dim,6,226.63760375976562
layer_pp_dim,6,231.3318634033203
layer_pp_dim,6,230.588623046875
layer_pp_dim,6,233.4114227294922
layer_pp_dim,6,239.69163513183594
layer_pp_dim,6,225.98292541503906
layer_pp_dim,6,230.84054565429688
layer_pp_dim,6,228.53822326660156
layer_pp_dim,6,233.18673706054688
layer_pp_dim,6,230.3271026611328
layer_pp_dim,6,289.2124328613281
layer_pp_dim,6,227.4324493408203
layer_pp_dim,6,234.656494140625
layer_pp_dim,6,233.62539672851562
layer_pp_dim,6,224.04779052734375
layer_pp_dim,6,226.22227478027344
layer_pp_dim,6,226.92820739746094
layer_pp_dim,6,235.17831420898438
layer_pp_dim,6,237.8266143798828
layer_pp_dim,6,232.72134399414062
layer_pp_dim,6,240.35214233398438
layer_pp_dim,6,235.8731231689453
layer_pp_dim,6,237.51463317871094
layer_pp_dim,6,229.25157165527344
layer_pp_dim,6,224.7390594482422
layer_pp_dim,6,226.22975158691406
layer_pp_dim,6,231.7291717529297
layer_pp_dim,6,233.13400268554688
layer_pp_dim,6,228.4111785888672
layer_pp_dim,6,232.89971923828125
layer_pp_dim,6,228.85093688964844
layer_pp_dim,6,221.13644409179688
layer_pp_dim,6,235.3589324951172
layer_pp_dim,6,223.79872131347656
layer_pp_dim,6,233.3507843017578
layer_pp_dim,6,232.28805541992188
layer_pp_dim,6,231.8042755126953
layer_pp_dim,6,223.7044677734375
layer_pp_dim,6,230.12374877929688
layer_pp_dim,6,238.4722137451172
layer_pp_dim,6,235.65370178222656
layer_pp_dim,6,231.86036682128906
layer_pp_dim,6,239.3485107421875
layer_pp_dim,6,234.2870330810547
layer_pp_dim,6,232.8831329345703
layer_pp_dim,6,236.29701232910156
layer_pp_dim,6,230.44857788085938
layer_pp_dim,6,238.0666961669922
layer_pp_dim,6,243.63235473632812
layer_pp_dim,6,220.7176055908203
layer_pp_dim,6,289.0774230957031
layer_pp_dim,6,233.16331481933594
layer_pp_dim,6,235.934326171875
layer_pp_dim,6,292.6532287597656
layer_pp_dim,6,232.9275665283203
layer_pp_dim,6,233.8714599609375
layer_pp_dim,6,237.04281616210938
layer_pp_dim,6,240.4813232421875
layer_pp_dim,6,239.1087646484375
layer_pp_dim,6,290.54681396484375
layer_pp_dim,6,240.20118713378906
layer_pp_dim,6,227.86370849609375
layer_pp_dim,6,224.38778686523438
layer_pp_dim,6,234.68284606933594
layer_pp_dim,6,226.32431030273438
layer_pp_dim,6,230.47332763671875
layer_pp_dim,6,233.69036865234375
layer_pp_dim,7,207.7044677734375
layer_pp_dim,7,209.1654815673828
layer_pp_dim,7,210.12522888183594
layer_pp_dim,7,203.16575622558594
layer_pp_dim,7,207.41287231445312
layer_pp_dim,7,216.30203247070312
layer_pp_dim,7,212.72738647460938
layer_pp_dim,7,211.7225341796875
layer_pp_dim,7,222.84278869628906
layer_pp_dim,7,206.62294006347656
layer_pp_dim,7,211.78602600097656
layer_pp_dim,7,210.9447021484375
layer_pp_dim,7,210.1663360595703
layer_pp_dim,7,216.11106872558594
layer_pp_dim,7,212.84751892089844
layer_pp_dim,7,208.23153686523438
layer_pp_dim,7,204.93824768066406
layer_pp_dim,7,207.3732147216797
layer_pp_dim,7,209.76675415039062
layer_pp_dim,7,208.0973663330078
layer_pp_dim,7,217.71885681152344
layer_pp_dim,7,199.8800506591797
layer_pp_dim,7,215.57701110839844
layer_pp_dim,7,215.1658935546875
layer_pp_dim,7,211.43202209472656
layer_pp_dim,7,223.4183349609375
layer_pp_dim,7,209.31163024902344
layer_pp_dim,7,214.708984375
layer_pp_dim,7,214.77342224121094
layer_pp_dim,7,214.8406982421875
layer_pp_dim,7,204.46859741210938
layer_pp_dim,7,215.1447296142578
layer_pp_dim,7,208.2830047607422
layer_pp_dim,7,203.0765380859375
layer_pp_dim,7,208.26390075683594
layer_pp_dim,7,209.1416473388672
layer_pp_dim,7,210.59107971191406
layer_pp_dim,7,217.4663848876953
