value_type,layer_index,values
layer_nu_over_d,5,0.08622648318608601
layer_nu_over_d,5,0.09461929400761922
layer_nu_over_d,5,0.08728254834810893
layer_nu_over_d,5,0.1025702953338623
layer_nu_over_d,5,0.11311974128087361
layer_nu_over_d,5,0.09679007530212402
layer_nu_over_d,5,0.10274235407511394
layer_nu_over_d,5,0.09883822004000346
layer_nu_over_d,5,0.07812767227490743
layer_nu_over_d,5,0.06976061065991719
layer_nu_over_d,5,0.04964284102121989
layer_nu_over_d,5,0.12522751092910767
layer_nu_over_d,5,0.10030591487884521
layer_nu_over_d,5,0.10986954967180888
layer_nu_over_d,5,0.09176285068194072
layer_nu_over_d,6,0.09417751431465149
layer_nu_over_d,6,0.0852941373984019
layer_nu_over_d,6,0.10724375645319621
layer_nu_over_d,6,0.0866597592830658
layer_nu_over_d,6,0.07858562966187795
layer_nu_over_d,6,0.07628414531548817
layer_nu_over_d,6,0.08405123154322307
